user_id,item_id
471,1583 3022 1039 36 3529 584 3013 640 3409 1223
472,3692 2370 246 2054 1887 467 1371 3474 1315 3656
473,1560 3066 2564 2210 1216 618 3694 208 36 2688
474,472 2980 3529 2054 1560 463 1337 1223 2402 1039
475,472 1560 1223 3013 1316 3409 1543 2862 1811 3529
476,1583 36 3013 1223 472 3022 3529 3409 1039 2297
477,472 2862 3013 1223 618 132 573 1583 796 3153
478,1039 36 3418 2210 476 208 472 1223 2067 1956
479,472 1315 1223 1560 2256 2054 1543 3013 1615 2732
480,2732 2626 119 1510 2256 2468 1044 802 1546 563
481,2054 2528 2646 2402 1615 1057 132 1223 36 3022
482,3013 640 208 2557 3423 1960 2967 2626 1078 2488
483,3013 3409 2564 2862 3529 3153 1583 3272 640 463
484,2646 3474 3677 467 1376 3059 2256 1001 2370 2281
485,1315 1560 124 2054 1615 1858 790 3153 2564 1592
486,1560 1223 2256 1583 1831 2297 169 640 1315 1039
487,1039 2210 3022 2646 1560 1211 2630 36 1030 2331
488,1583 3022 1223 3013 36 1039 1560 584 2297 3409
489,2297 1039 1811 1211 2342 331 1711 512 2745 2338
490,3022 2732 584 1583 2980 2297 640 2470 1956 2541
491,3022 1831 1039 169 463 512 2210 1211 2342 2338
492,3151 253 2858 132 2474 3367 2006 1858 3350 1186
493,2402 1223 3013 1316 2054 1543 2256 2732 1315 3409
494,36 1831 3694 2862 1337 1583 1505 3424 2210 1030
495,584 640 2980 3418 36 472 1831 3529 463 2630
496,3022 1583 640 2603 36 1039 584 3013 1831 2297
497,3013 1316 3409 2862 3529 3153 2564 463 1560 3423
498,2757 1039 2732 1583 2256 1546 3349 2920 2222 3046
499,584 1583 1956 2757 331 1086 1337 3238 2980 398
500,2862 3013 3423 618 1223 573 1543 1638 1316 1583
501,3022 584 1583 169 1039 2646 1831 2732 2980 1811
502,472 1811 1560 1315 2528 1223 1543 2636 2862 3298
503,472 463 2646 3409 640 1337 1811 3153 1057 1505
504,472 1315 2646 2054 1615 3116 2297 1811 1560 1543
505,1216 2980 584 3382 183 2068 1736 1956 1831 640
506,3529 1316 3409 3013 1543 1223 2297 2564 1831 640
507,1223 1316 2862 3153 36 1638 1279 3151 796 124
508,584 1583 1831 2630 2980 2342 2626 1956 331 1078
509,3022 169 1583 1186 512 2688 2732 1039 1811 2784
510,1831 2210 1086 3238 2297 1583 2603 398 476 2342
511,1354 1560 3022 2603 169 1583 2510 2745 601 2297
512,2297 2732 1956 476 3694 2342 463 2646 2501 543
513,169 3022 2297 1956 1583 2068 1186 1560 646 2874
514,2297 1039 2256 2646 2054 1615 2745 2342 1337 2314
515,2732 3013 36 1315 2402 3423 1223 1583 3418 1376
516,640 2732 2256 2210 1039 2646 2054 1956 3529 3694
517,472 1315 2732 2054 2402 3013 1583 1223 36 1615
518,584 1039 1086 1211 2468 2626 1617 3238 3534 2338
519,3013 1279 472 36 3423 184 3269 3409 1638 3668
520,3022 472 2210 2054 463 3013 2402 1337 1811 1316
521,1811 2646 472 3677 2281 183 1615 1315 2054 3418
522,1831 2603 3022 2210 2745 476 2980 2342 2297 1086
523,1186 184 472 2528 2256 1543 601 779 3000 2474
524,3022 1956 1583 2757 331 2745 398 2630 2626 2688
525,1811 2297 584 169 3022 2636 1583 1831 3677 2646
526,2054 2528 1057 1379 132 2402 1840 2732 1376 37
527,1223 3013 2402 1543 2256 790 1858 3402 124 1057
528,472 3423 618 2862 573 2510 1583 2732 2256 169
529,3423 3013 36 132 1223 1583 1615 3692 3151 401
530,204 1811 3298 2636 2281 2335 584 784 1186 2587
531,3000 3557 2256 601 1808 512 618 1560 2541 974
532,584 2980 36 472 2646 2342 2745 183 1615 2664
533,3022 1583 640 2297 1039 2210 2745 1956 169 2980
534,467 246 3474 1811 863 2402 3059 2370 1341 472
535,1956 1831 2646 2920 293 3349 1746 1248 2774 3435
536,1223 3013 1316 3529 2054 2402 1543 1583 3409 463
537,1376 3692 1223 2256 2370 790 3059 2732 3142 1371
538,512 573 2534 618 1858 3367 2297 2732 2387 2256
539,1279 2557 132 3013 2688 1186 796 184 1223 320
540,2281 512 452 1615 2256 2664 2774 2688 3059 463
541,3022 169 640 1186 2335 2757 331 2342 1211 1560
542,1811 204 584 452 3227 1711 59 3338 1956 1471
543,3013 3409 36 1583 1560 2510 3022 2603 3529 2862
544,472 1583 640 3013 1831 1560 3022 3529 1316 584
545,1376 3692 922 3418 36 1615 790 132 1859 3013
546,1560 2862 2297 1337 2564 1811 2646 640 1315 1858
547,2862 3409 1543 1316 3529 463 2297 796 2402 3151
548,584 1831 463 1211 2314 1868 2068 2688 2920 3172
549,1039 1086 2646 1211 2210 476 1337 2732 2342 246
550,2402 1376 3692 922 3142 3059 2673 1057 1102 132
551,3022 2297 1583 2732 1039 2603 169 1560 1831 1315
552,3013 472 3537 1223 2510 796 1543 512 3125 169
553,1583 472 3013 3529 1039 1505 640 3409 2297 3418
554,472 1376 2402 3692 1315 2673 2054 1102 1379 3059
555,640 3022 584 2256 2732 2210 1956 2745 3529 2688
556,472 1223 2054 3529 1615 1583 2732 2646 2862 463
557,1223 640 1831 2862 3409 1337 3272 989 1543 1560
558,3013 3409 1560 1543 3423 36 1638 184 3269 1315
559,3022 1583 584 1039 2297 640 2980 2732 1831 3529
560,1831 3409 3022 584 3013 3529 2564 2688 463 1316
561,36 472 1223 3022 3423 1039 2297 3409 463 1505
562,2470 2794 2840 2409 246 3110 335 1699 3371 2666
563,2370 863 1371 3529 188 3656 3692 2664 3205 3390
564,472 1057 1615 1811 2528 2402 1186 1376 1279 2664
565,573 1223 184 1543 779 3537 2510 1316 3668 169
566,472 2402 790 1858 1887 2256 3350 2664 1840 1227
567,584 2297 1583 1956 640 1831 1039 2980 2210 2757
568,3022 1956 2210 2757 331 1096 1044 501 3677 105
569,463 3153 2862 802 790 2646 2515 1638 3402 1030
570,2862 1560 463 2387 1592 1615 1279 1858 772 528
571,472 246 2980 1811 2370 2402 467 2732 3474 863
572,3409 3423 2862 3013 1223 3537 772 2510 3153 1316
573,1811 2281 3677 452 2732 1471 1070 663 2980 1848
574,2256 1354 1560 601 1831 1216 3022 1781 3409 2127
575,184 406 3151 3013 3409 3269 1315 3423 1223 2474
576,1811 472 3677 1583 2774 2297 2636 2281 2980 2732
577,463 1039 1505 1831 3153 772 1337 732 1560 119
578,640 2732 1211 246 1746 1376 3059 2370 183 3534
579,584 1831 2980 3022 2757 331 3238 476 2342 3529
580,472 1583 2297 1831 584 1223 2732 3013 2980 463
581,922 1371 1315 3656 246 2673 1341 37 3474 467
582,2256 1583 640 3022 2297 1831 2980 584 2054 3529
583,3013 1223 1583 36 3022 640 3409 1560 2603 2732
584,1057 3067 3059 467 3157 2457 3448 2370 3231 1376
585,640 1583 476 1039 3694 2054 3529 1223 1560 208
586,2402 2054 2732 1376 3692 1615 1223 3059 863 2646
587,3022 2603 1583 3409 3013 1223 1560 584 2510 1831
588,1039 2745 331 2342 543 1211 2050 1044 2194 476
589,3694 3529 2626 208 1211 2732 169 543 2501 2510
590,472 2402 1376 3692 3142 922 1057 2673 1859 1379
591,584 2980 472 1956 1039 2603 2210 2646 2757 2745
592,1560 1223 36 1039 3409 2297 2646 472 3694 3668
593,640 246 3694 1211 563 2331 1560 3660 2630 3534
594,1376 3013 3692 1615 790 1583 3059 1887 2256 2664
595,640 2757 1546 2210 1078 169 2630 398 2603 543
596,640 1831 472 3022 1583 2980 584 2297 2732 2210
597,452 472 3227 204 132 1615 1240 512 2862 3022
598,2862 2688 3424 2534 2474 184 2067 1592 279 3653
599,3022 584 640 1831 2980 1039 2757 2603 331 3529
600,1831 331 398 3529 2646 1811 1617 3238 169 2194
601,3529 1505 476 2646 3022 3418 2862 3423 2402 3153
602,1583 2862 3022 3409 36 1279 3013 3423 2297 1223
603,1831 3022 3694 2210 1583 2757 2646 2297 2732 3418
604,584 1956 640 2980 1831 512 2646 2757 2210 463
605,2862 584 2603 2402 989 2606 124 2557 1211 69
606,584 3022 2297 2980 640 2646 1583 2732 169 1039
607,640 3022 2402 2564 476 463 2757 2054 2646 1543
608,2068 2757 1956 476 3694 1223 3529 1354 2646 2402
609,1315 1379 1057 2402 1376 132 2732 3142 3059 1811
610,1057 37 2528 1887 863 1615 790 2664 3105 1428
611,472 3013 3409 1316 1223 1543 2862 2402 3423 3529
612,2297 1811 3022 1039 584 2402 1057 169 2528 3116
613,472 2732 1315 2054 3418 2664 36 2980 1102 3131
614,1811 1583 2297 584 1831 1956 640 3677 2732 3529
615,2054 1057 1840 132 1379 2402 530 2528 1615 166
616,1223 3013 1543 3529 1583 124 463 1315 2564 2297
617,1583 3022 1039 36 640 584 2297 3013 2603 1223
618,1223 3409 472 1543 2862 1560 1316 1315 1279 1858
619,1315 2054 3367 1840 1057 2646 472 2070 1590 3151
620,640 1583 1831 584 1039 3529 2210 463 2757 1223
621,472 1223 3409 1376 1337 1505 3059 1887 989 1304
622,1831 2210 3694 1583 2980 3238 1039 1337 1086 802
623,1315 2646 36 1223 2054 1615 1583 2732 476 2402
624,1811 2256 3677 2402 467 2281 2370 3474 863 2636
625,3409 1223 2510 3022 463 1316 1638 1279 640 2297
626,1039 2210 1583 3022 3694 3529 463 2630 2980 2342
627,3423 573 2528 1316 1615 1811 3153 3000 1583 2557
628,1560 640 1316 2256 1543 3529 2603 2862 3382 2745
629,3022 584 640 1956 2757 1078 2603 543 1546 476
630,2210 2297 2732 3409 2510 1638 1315 2402 1746 1211
631,1583 2732 3022 2297 640 2256 2980 1831 584 2054
632,584 1583 2297 2603 1956 2210 169 2745 1039 2630
633,3022 1560 1223 3409 3013 1039 2297 169 36 2603
634,1039 463 646 2210 1211 1186 2338 1560 2335 2874
635,1831 3022 1039 2646 1211 2732 1811 2342 293 2920
636,3022 1831 2210 1039 2603 1583 2297 3694 2630 2342
637,2054 1858 1811 472 1240 406 3438 867 3298 166
638,169 2297 512 2931 3473 2732 1956 2626 3049 36
639,1811 2335 1374 2999 784 339 3677 1211 2281 1762
640,3022 584 169 1956 1583 3298 512 204 1831 1811
641,472 2054 1315 1223 2732 1057 1887 2327 3402 3116
642,3022 1039 2297 169 640 36 2732 2980 463 2603
643,1543 2402 1858 1057 2646 3116 3013 790 1316 1840
644,2980 584 2402 2297 3059 2054 183 1086 1001 398
645,3013 1223 472 1560 3409 1279 1543 3423 1638 36
646,3529 2862 584 640 1279 169 2688 1543 2210 1316
647,1811 3677 2281 2119 1070 1186 3338 1536 3227 1289
648,2980 472 1831 2402 3022 246 2297 863 2210 467
649,472 1811 584 1583 2646 3022 1956 3529 463 1039
650,2745 1354 3382 569 601 1401 1736 2210 169 1831
651,2210 3694 3013 2331 1809 2129 3066 2342 36 3022
652,2646 1039 183 1583 1510 2342 472 208 2054 169
653,183 472 2528 1376 2745 2470 3049 1328 2673 922
654,2757 2210 2774 2370 246 1316 863 3409 2338 1848
655,2528 2054 3269 1543 530 2466 652 1808 2664 2646
656,584 3022 640 2980 1831 2297 1956 1039 2757 2210
657,1316 3529 1223 1543 3013 1583 463 1831 2862 1337
658,3022 1583 169 2732 2297 1039 2603 2688 3418 36
659,2297 2564 36 2980 476 2646 2402 2314 1916 2732
660,2402 2732 1376 132 1615 3692 2646 3142 2664 2528
661,3409 2564 3382 1699 160 1583 1316 523 3529 3022
662,640 584 2603 3529 2297 3694 2757 3013 2510 1223
663,573 2688 618 2784 3409 1279 2862 2931 620 2510
664,472 36 1505 3424 2862 2402 463 3269 487 1030
665,584 2194 2980 2613 2186 2222 1850 672 3318 2250
666,472 3529 1543 1316 2862 463 1583 1615 1223 124
667,1315 1811 472 2636 3677 2528 2402 2376 2281 2370
668,1811 3298 204 2636 1240 3677 1186 2281 472 1315
669,863 2646 467 3059 3474 1057 1376 1184 3448 1811
670,2054 1583 2732 2402 2297 1811 2646 1315 1615 2980
671,1315 36 2732 1583 2256 1543 2510 2862 1354 3668
672,3022 2210 1583 1086 2297 2603 331 2980 476 398
673,640 584 2297 1956 2757 2980 1039 331 2630 2342
674,3022 1039 584 2297 36 2646 1831 3692 2603 2402
675,2757 2732 2603 1615 3327 1811 2331 183 2194 650
676,3022 584 2603 640 1956 2980 1039 2626 1831 2757
677,3022 169 2732 1583 2297 2256 1811 2603 1186 1039
678,2068 2256 3382 1811 1560 1831 569 472 640 3677
679,1831 2757 2501 331 1956 3529 2980 1546 119 214
680,2210 1956 463 331 1560 472 208 802 398 2564
681,584 1583 2745 2784 2297 1039 2757 1956 2626 169
682,472 3423 1279 3022 2732 2510 169 618 1543 3269
683,2256 640 1583 3022 1615 2603 138 2297 2528 1379
684,1223 1316 796 3537 3151 772 3424 3529 2510 1505
685,989 1223 2862 124 3409 3153 1560 528 2076 1916
686,1560 463 2862 989 1831 3153 1337 36 124 487
687,1811 472 3677 512 1560 1240 2528 2119 1781 1848
688,3022 3013 1560 1638 2068 3110 1039 3423 3068 169
689,1956 1831 169 2980 2646 3529 331 2732 2342 1186
690,2757 2297 1086 476 3238 3694 2646 1337 1809 563
691,472 3350 1186 3529 3402 253 3153 2256 3628 1887
692,3013 1583 3409 1831 2297 36 1560 3022 2210 1505
693,2862 2265 3423 3269 409 3409 120 796 1592 772
694,472 1583 1831 2297 1223 3013 3022 1039 36 1316
695,1376 2980 2402 2646 2673 452 1057 2528 863 2261
696,584 2646 1831 1039 2980 1315 1956 169 3529 2054
697,169 2862 2210 2528 138 2768 2338 3000 3049 1808
698,1583 472 3013 3529 1223 2297 2732 3423 169 463
699,1811 169 2732 512 3423 1615 452 1583 1808 1057
700,472 1811 246 2370 1223 1316 2256 3013 3529 1583
701,3382 1216 2840 1354 584 2256 1736 1166 1699 1831
702,3022 1583 1223 1039 2297 1279 36 3529 2732 1186
703,3022 1583 584 169 1039 2732 640 1186 2688 2980
704,584 1039 1956 2210 3418 2757 2745 331 1546 3529
705,3409 1316 1223 1560 2564 1583 3423 2688 989 36
706,3382 2840 569 465 1216 335 791 2127 362 853
707,3423 3272 463 2688 2054 1592 707 1615 1505 2664
708,3013 1223 3529 640 1560 472 1583 463 1831 1543
709,640 584 1956 2757 1039 331 2745 398 476 2331
710,472 3013 1560 2528 1057 3409 3557 1186 652 1638
711,2862 1279 3013 1543 3409 3151 1316 796 3153 1638
712,640 476 584 208 2297 463 1223 2564 2331 331
713,2402 2054 1376 1583 1223 1315 3013 1811 1615 1316
714,3448 2281 1658 872 1428 309 452 467 3535 1807
715,584 1039 2980 169 1956 3418 2210 1811 183 2256
716,472 1223 1543 1560 3529 2054 2862 1337 3350 2402
717,3677 1956 1240 2774 2732 784 2297 2587 646 1583
718,1831 3529 331 2342 1617 2194 1615 1044 2281 2314
719,2732 2603 3022 640 2980 1583 584 1831 2745 2210
720,246 2370 3474 863 472 2402 3059 1371 188 3692
721,472 1315 1223 3013 1560 2732 36 2054 1583 1615
722,463 640 1831 2210 584 3694 2630 2757 3272 3423
723,472 2732 1376 2256 3692 1315 2054 3418 3142 922
724,1831 1811 863 3474 1371 2732 1223 2054 2564 188
725,1831 2732 2564 208 1376 246 3692 2745 1505 2327
726,584 1039 208 2342 2626 331 1956 1078 2331 3262
727,640 2980 476 3694 208 2732 3013 2603 1223 2646
728,2402 2732 3692 922 1615 3013 36 1583 790 3059
729,124 1223 2862 3367 3600 3350 2076 2054 528 989
730,2732 472 1376 2980 2054 2402 922 2673 3059 3418
731,472 2054 2402 2732 1615 1223 2980 790 2256 3402
732,3022 2603 2210 1831 2297 2630 2757 476 2980 3418
733,640 2646 246 2920 2370 183 3220 452 182 1099
734,2402 1315 1376 3059 863 3142 3692 922 246 790
735,1223 1831 1543 2054 2862 382 1615 1746 2297 1337
736,472 1543 3153 1638 3151 796 772 2557 1011 2474
737,472 584 1039 3529 3694 1315 1746 2342 3272 183
738,3013 1543 3269 1223 3409 1316 1583 132 3529 2557
739,1039 640 2210 1956 2603 2732 2342 2626 2630 2646
740,472 1223 3013 124 2862 1315 2402 1615 3600 3409
741,472 1811 2732 1560 2774 3677 2636 2314 2281 2342
742,3409 3423 3668 2474 406 3529 573 2006 382 1583
743,3013 1223 36 3409 1560 472 2564 1505 331 1956
744,2603 2564 3694 2210 1354 1583 2510 1746 1039 1638
745,2402 1223 1315 3529 2862 36 1615 1376 790 2664
746,3269 3423 2862 1668 3151 652 124 741 184 2031
747,472 640 1831 2732 2980 2256 3022 2402 2297 1223
748,1039 2297 2603 2210 2630 2626 2342 2732 169 476
749,584 2297 1811 1831 1583 169 1039 2646 3677 1560
750,1956 640 1039 2980 204 1543 989 1223 1337 1916
751,1316 3013 3409 463 2402 2054 1615 1315 1560 2732
752,3022 1039 1583 2297 2210 3694 3529 1211 2646 2342
753,3423 3013 3269 472 1223 1279 1316 3409 796 772
754,1840 3142 3656 2646 3151 2224 1592 2122 2502 1668
755,3022 2732 169 1186 1583 2256 2297 584 2980 1039
756,472 2732 36 1030 1315 3692 3694 1583 2646 3418
757,3013 1223 1316 1831 1560 2564 2297 1543 584 2862
758,584 1039 2745 1078 543 2501 2784 1216 3473 398
759,1315 2402 1811 3059 1376 467 3116 1887 1057 2370
760,1039 3022 398 3694 2630 2468 2980 543 1086 3238
761,472 3423 1279 1315 1583 1186 2528 169 3529 3013
762,472 1030 1831 2732 2980 1304 3692 989 3051 246
763,1956 3677 2210 3435 2370 1615 339 2314 944 2999
764,2468 1044 1354 1304 1736 2402 2480 2222 802 2366
765,3013 36 1223 1583 2862 3529 3409 1543 1279 1316
766,2862 2732 169 1543 1615 2528 2297 2664 1638 184
767,2054 132 2402 1376 2664 3692 790 1859 3151 1279
768,3013 1223 1583 472 36 2862 618 3423 1560 1279
769,2646 1831 3022 1615 1337 208 3036 2338 166 36
770,569 3382 1401 3510 911 3204 791 2180 1270 495
771,1583 1039 1956 3049 36 2128 3677 2335 472 1912
772,1315 36 3529 2297 3423 1039 1376 132 2862 1543
773,3529 640 1039 463 472 476 2757 1337 2630 3694
774,640 2256 2840 3409 2732 331 2342 2281 2314 601
775,989 2402 2370 790 1371 2327 2664 2564 1592 2148
776,472 1315 2054 132 2732 2402 1057 2528 1615 1223
777,1316 463 3013 1543 1560 989 584 2564 512 1337
778,2281 452 1315 2528 1711 472 663 3000 3022 2402
779,2980 584 2603 3692 2470 1887 3142 3656 3371 1086
780,3677 3298 3022 169 2335 1711 452 1848 784 584
781,36 3013 1223 3022 3529 2732 1039 640 3409 1505
782,3409 3153 2297 2646 2387 2688 584 2960 2510 3367
783,1223 3013 1543 2370 463 1615 246 1583 790 3409
784,2732 1376 3692 1315 2256 3418 1583 3022 3142 922
785,472 1223 1543 2370 1560 246 2256 2862 124 3529
786,640 3022 1583 1831 584 2603 2210 2980 2732 1956
787,640 1831 1223 1583 2980 2732 3013 476 2297 2054
788,3022 1831 640 1583 2603 2210 1956 208 2342 2757
789,2980 989 2331 1279 1592 1475 487 382 2129 1376
790,1316 3013 124 3529 1560 463 790 246 2054 528
791,512 3529 169 3409 463 3013 1831 36 2314 2067
792,472 3013 1223 1316 2402 1543 3409 3529 1560 2054
793,472 1316 3529 1223 3013 989 1543 463 1583 2862
794,3423 3409 3013 618 573 3269 1543 1638 2557 1316
795,1583 2732 1223 1039 3529 3418 2980 3409 2297 2603
796,2646 3350 1583 2297 1039 1057 2402 2564 382 1030
797,1583 3529 2402 1811 246 463 2370 2297 1831 2646
798,3013 36 1505 1638 3269 1560 1583 463 1315 1279
799,2603 1583 2210 2510 3694 2630 1039 2297 1638 3424
800,472 2054 2402 1315 1615 1811 2370 1543 246 790
801,472 2862 3529 618 512 573 1543 1505 463 1811
802,2732 1315 2256 1223 169 3013 1560 3022 2528 1583
803,3022 1223 2603 2732 3013 1583 169 1354 584 1831
804,472 2054 2402 1887 1057 1376 37 3656 1840 1341
805,1316 1543 2862 3013 3409 3423 124 3529 3269 989
806,3013 2862 1315 3692 3529 790 3142 2564 1887 1615
807,2636 204 2297 3677 169 2646 1240 3022 1956 472
808,1583 2297 463 476 1956 2630 36 2980 2603 2342
809,3418 183 476 1078 1223 208 1030 3409 1560 2664
810,1543 3013 1223 124 3423 3269 1668 3600 1858 382
811,1560 1583 3529 2210 3694 463 2297 36 2603 3272
812,3423 1543 3269 2862 3013 3153 3151 124 1279 2798
813,472 2626 2054 398 2468 1617 1315 1316 3013 2128
814,2980 1315 2646 1811 1376 584 2297 1057 2402 3692
815,2256 3677 790 2528 1223 2281 2297 1543 3656 3205
816,2297 476 2054 2256 2402 1615 1746 1337 1315 2745
817,573 618 772 2784 2488 620 458 3153 1316 2474
818,640 2210 3022 3694 2331 2342 2297 1583 2630 2603
819,1223 1315 472 1560 3013 169 1279 3022 3409 2732
820,1315 1279 1543 3013 184 3423 3269 132 3151 1615
821,3367 3013 3600 867 463 184 2528 3157 2400 2457
822,2732 472 2980 3022 2256 1376 2402 3692 2054 3418
823,36 463 1337 2297 1615 1505 3367 2327 3423 3402
824,3022 1583 2297 1039 169 2732 584 3418 3409 3529
825,3409 2862 1223 3423 1583 3529 472 1279 1316 2510
826,2068 1216 465 3110 1166 1699 2688 1270 791 335
827,1315 2054 1057 3116 790 1615 1840 37 863 3059
828,2688 3409 169 573 3423 618 1186 1354 512 3013
829,1583 2297 640 1811 3529 584 3022 1223 463 1316
830,1315 2732 3367 2528 467 1376 2308 3669 3474 1039
831,1316 3153 2510 3125 124 523 2054 2630 3131 3367
832,169 3298 204 584 2297 1956 3677 2335 1186 2732
833,3298 512 3022 1811 2297 3677 2281 584 1762 784
834,1956 331 1086 2342 2194 802 1248 1546 1490 3046
835,640 2068 2603 1086 2409 2745 2757 3382 501 1099
836,1831 2980 2054 1746 863 3022 1057 208 3656 1086
837,2636 646 2646 339 784 1848 452 1374 640 2757
838,3151 2474 3269 652 3423 892 2570 1543 2858 3367
839,472 2757 2862 1337 2688 1030 1811 2564 2745 331
840,2068 569 1354 1831 601 3022 1166 853 2409 1956
841,2297 2688 1956 2745 2757 331 1039 3382 2342 2980
842,1858 3367 1316 1279 3409 406 1560 3600 3423 3151
843,863 3474 3059 2054 1033 1376 3656 3692 3448 790
844,472 1376 2402 2732 3692 3142 2673 1057 2646 2980
845,1543 124 1316 3402 790 1615 3600 1858 3367 883
846,2402 3692 3474 1057 467 3656 1811 2327 1102 1428
847,2603 3382 569 2745 3022 1736 1401 601 1354 2688
848,989 124 2370 3529 1615 790 3153 1887 3402 246
849,2688 2297 1186 2862 584 1279 36 2510 1223 2603
850,472 1223 3013 2862 3423 2528 132 184 36 1615
851,2603 3022 3382 1736 2256 2541 169 2732 2688 853
852,2402 1223 2256 3013 2054 1316 2732 3409 1543 1315
853,1223 3013 472 3409 36 1279 2862 1543 3423 1638
854,3409 2862 618 1543 3269 1316 36 573 3537 796
855,2054 2402 1315 3692 2980 3022 1615 2528 2673 3677
856,1223 3151 3409 3600 1057 3668 2265 2070 120 883
857,2256 584 2980 2297 1956 2745 1039 2068 169 1811
858,331 398 1617 2194 2342 2468 2626 3238 1248 1546
859,584 2646 3022 2297 1039 1831 2980 1583 640 1956
860,2732 2646 1315 472 3022 1376 1039 1615 1057 2402
861,3423 618 3409 2862 132 3269 169 3151 3000 2688
862,640 1831 36 476 2862 3272 3694 2210 1615 2646
863,2370 3692 3059 1315 790 2327 1341 1615 2732 2664
864,1811 3677 1543 1315 2862 1316 1223 2636 3013 790
865,3529 584 3022 640 1811 1956 2646 1316 1560 1223
866,2054 2673 1831 2297 2402 2956 2757 1211 1811 1525
867,472 3013 1560 989 3529 124 3153 463 1583 3272
868,2688 2297 2862 584 3409 472 463 2732 1956 3013
869,472 1315 3013 1223 132 1279 3151 2528 1615 3367
870,3013 3418 3131 2828 2664 796 1039 2528 922 1057
871,584 2054 1831 1211 1615 2402 2956 3692 1711 246
872,1279 3269 3013 1223 796 3153 3409 1638 3529 184
873,472 3529 2297 476 36 2980 1543 2664 2862 790
874,3022 2745 2331 1086 3238 2626 3694 476 119 1216
875,1315 2732 3022 2646 1808 169 452 2636 1711 1057
